ID,FilmID, PayDate ,CusID,Amount
6155,172,2017-04-11 10:13:57.996 +0500,229,4.99
6578,501,2017-04-12 06:44:07.996 +0500,229,4.99
6880,322,2017-04-12 21:10:01.996 +0500,229,2.99
7305,538,2017-04-27 13:25:32.996 +0500,229,0.99
7308,319,2017-04-27 13:28:51.996 +0500,229,5.99
7629,535,2017-04-28 01:28:35.996 +0500,229,0.99
7640,662,2017-04-28 01:43:15.996 +0500,229,7.99
9913,819,2017-04-30 15:19:30.996 +0500,229,3.99
4509,382,2017-04-08 03:01:04.996 +0500,230,3.99
4935,595,2017-04-08 22:49:22.996 +0500,230,0.99
5045,232,2017-04-09 04:01:58.996 +0500,230,4.99
5061,850,2017-04-09 04:59:16.996 +0500,230,0.99
5269,849,2017-04-09 14:51:31.996 +0500,230,2.99
6126,239,2017-04-11 08:35:22.996 +0500,230,4.99
6251,863,2017-04-11 15:34:46.996 +0500,230,2.99
7333,294,2017-04-27 14:27:37.996 +0500,230,4.99
7390,376,2017-04-27 16:27:45.996 +0500,230,4.99
8032,95,2017-04-28 16:45:26.996 +0500,230,4.99
8653,970,2017-04-29 15:32:49.996 +0500,230,0.99
8815,760,2017-04-29 22:19:52.996 +0500,230,2.99
9778,69,2017-04-30 10:30:30.996 +0500,230,3.99
10050,67,2017-04-30 19:41:55.996 +0500,230,3.99
10057,764,2017-04-30 19:48:44.996 +0500,230,9.99
3561,48,2017-04-06 03:22:59.996 +0500,231,9.99
3839,709,2017-04-06 16:58:56.996 +0500,231,2.99
4289,697,2017-04-07 16:14:24.996 +0500,231,0.99
4969,996,2017-04-09 00:19:52.996 +0500,231,0.99
5096,109,2017-04-09 06:36:49.996 +0500,231,2.99
5560,158,2017-04-10 03:41:50.996 +0500,231,5.99
6862,762,2017-04-12 20:26:35.996 +0500,231,0.99
6877,864,2017-04-12 21:01:24.996 +0500,231,1.99
8556,613,2017-04-29 11:46:53.996 +0500,231,0.99
8949,631,2017-04-30 03:45:28.996 +0500,231,5.99
9711,333,2017-04-30 08:35:07.996 +0500,231,2.99
6234,639,2017-04-11 14:44:36.996 +0500,232,5.99
6309,234,2017-04-11 18:41:50.996 +0500,232,2.99
7123,26,2017-04-27 06:37:14.996 +0500,232,5.99
7653,177,2017-04-28 02:26:56.996 +0500,232,4.99
7707,562,2017-04-28 04:36:13.996 +0500,232,0.99
7749,784,2017-04-28 06:22:02.996 +0500,232,2.99
7990,42,2017-04-28 15:11:34.996 +0500,232,2.99
8306,373,2017-04-29 03:40:52.996 +0500,232,2.99
8401,686,2017-04-29 06:53:34.996 +0500,232,4.99
8655,869,2017-04-29 15:33:08.996 +0500,232,4.99
9270,153,2017-04-30 15:31:42.996 +0500,232,0.99
9330,919,2017-04-30 18:12:50.996 +0500,232,10.99
9365,337,2017-04-30 19:14:28.996 +0500,232,2.99
10157,649,2017-04-30 23:07:14.996 +0500,232,2.99
3832,982,2017-04-06 16:40:49.996 +0500,233,2.99
4015,665,2017-04-07 01:28:12.996 +0500,233,5.99
4885,98,2017-04-08 20:19:43.996 +0500,233,4.99
5267,484,2017-04-09 14:49:36.996 +0500,233,5.99
5846,208,2017-04-10 17:53:50.996 +0500,233,2.99
6319,818,2017-04-11 19:19:11.996 +0500,233,4.99
6794,176,2017-04-12 17:06:49.996 +0500,233,2.99
7056,175,2017-04-27 04:14:53.996 +0500,233,8.99
7387,721,2017-04-27 16:22:45.996 +0500,233,4.99
8385,893,2017-04-29 06:07:42.996 +0500,233,5.99
8530,988,2017-04-29 10:54:40.996 +0500,233,2.99
8596,11,2017-04-29 13:17:20.996 +0500,233,0.99
9574,610,2017-04-30 03:17:46.996 +0500,233,0.99
4686,306,2017-04-08 11:22:05.996 +0500,234,0.99
4721,682,2017-04-08 13:07:57.996 +0500,234,7.99
10133,133,2017-04-30 22:23:33.996 +0500,234,5.99
3581,986,2017-04-06 04:26:01.996 +0500,235,2.99
3752,995,2017-04-06 12:58:38.996 +0500,235,6.99
3968,121,2017-04-06 23:15:35.996 +0500,235,4.99
4592,463,2017-04-08 06:59:54.996 +0500,235,2.99
5790,369,2017-04-10 14:43:47.996 +0500,235,4.99
6047,901,2017-04-11 03:55:27.996 +0500,235,2.99
6352,253,2017-04-11 21:02:39.996 +0500,235,4.99
6466,739,2017-04-12 01:49:29.996 +0500,235,4.99
8120,870,2017-04-28 19:52:50.996 +0500,235,0.99
8446,349,2017-04-29 08:06:36.996 +0500,235,6.99
8781,819,2017-04-29 20:48:42.996 +0500,235,0.99
9019,210,2017-04-30 05:57:19.996 +0500,235,5.99
9519,824,2017-05-01 01:14:23.996 +0500,235,6.99
9587,650,2017-04-30 03:38:56.996 +0500,235,3.99
10155,697,2017-04-30 23:00:09.996 +0500,235,0.99
3645,744,2017-04-06 07:50:35.996 +0500,236,0.99
3857,251,2017-04-06 17:36:20.996 +0500,236,4.99
4749,265,2017-04-08 14:34:24.996 +0500,236,4.99
4959,851,2017-04-08 23:50:49.996 +0500,236,0.99
5404,806,2017-04-09 20:39:09.996 +0500,236,2.99
5545,23,2017-04-10 03:18:55.996 +0500,236,3.99
5938,621,2017-04-10 22:46:08.996 +0500,236,3.99
6049,566,2017-04-11 04:00:58.996 +0500,236,0.99
6281,183,2017-04-11 17:06:42.996 +0500,236,4.99
6303,185,2017-04-11 18:24:09.996 +0500,236,2.99
6996,710,2017-04-27 01:42:11.996 +0500,236,4.99
7047,628,2017-04-27 03:59:37.996 +0500,236,4.99
7253,424,2017-04-27 11:15:03.996 +0500,236,0.99
7780,675,2017-04-28 07:40:21.996 +0500,236,5.99
7792,816,2017-04-28 07:52:28.996 +0500,236,4.99
7798,723,2017-04-28 08:10:25.996 +0500,236,2.99
8657,702,2017-04-29 15:37:51.996 +0500,236,2.99
9011,614,2017-04-30 05:44:55.996 +0500,236,5.99
9934,546,2017-04-30 15:53:52.996 +0500,236,2.99
10137,133,2017-04-30 22:30:07.996 +0500,236,4.99
4844,883,2017-04-08 18:56:39.996 +0500,237,4.99
6053,622,2017-04-11 04:20:25.996 +0500,237,4.99
7193,391,2017-04-27 09:05:26.996 +0500,237,2.99
7330,810,2017-04-27 14:25:12.996 +0500,237,3.99
7812,994,2017-04-28 08:35:18.996 +0500,237,4.99
7951,867,2017-04-28 13:49:42.996 +0500,237,8.99
8102,983,2017-04-28 19:18:09.996 +0500,237,2.99
8748,471,2017-04-29 19:37:03.996 +0500,237,2.99
8799,73,2017-04-29 21:45:13.996 +0500,237,6.99
8835,581,2017-04-29 23:13:01.996 +0500,237,3.99
9276,334,2017-04-30 15:37:54.996 +0500,237,5.99
9661,591,2017-04-30 06:35:03.996 +0500,237,4.99
9715,730,2017-04-30 08:45:24.996 +0500,237,1.99
10056,63,2017-04-30 19:47:39.996 +0500,237,0.99
10058,166,2017-04-30 19:48:47.996 +0500,237,2.99
4143,130,2017-04-07 08:50:33.996 +0500,238,0.99
5616,873,2017-04-10 05:49:37.996 +0500,238,5.99
6403,228,2017-04-11 23:14:51.996 +0500,238,0.99
7243,284,2017-04-27 10:54:37.996 +0500,238,4.99
8310,578,2017-04-29 03:54:22.996 +0500,238,8.99
8382,71,2017-04-29 06:01:47.996 +0500,238,6.99
8465,894,2017-04-29 08:49:15.996 +0500,238,0.99
9065,77,2017-04-30 07:53:35.996 +0500,238,4.99
9841,994,2017-04-30 12:52:45.996 +0500,238,7.99
3547,599,2017-04-06 02:46:32.996 +0500,239,0.99
3552,244,2017-04-06 03:02:35.996 +0500,239,5.99
4920,933,2017-04-08 22:10:36.996 +0500,239,7.99
5651,68,2017-04-10 07:45:39.996 +0500,239,4.99
5960,849,2017-04-11 00:07:00.996 +0500,239,0.99
6573,728,2017-04-12 06:32:06.996 +0500,239,0.99
7012,170,2017-04-27 02:29:29.996 +0500,239,8.99
7426,966,2017-04-27 17:48:12.996 +0500,239,0.99
7491,927,2017-04-27 20:21:49.996 +0500,239,2.99
8457,739,2017-04-29 08:27:29.996 +0500,239,6.99
9676,149,2017-04-30 07:07:39.996 +0500,239,0.99
9863,4,2017-04-30 13:33:55.996 +0500,239,5.99
4305,856,2017-04-07 17:35:37.996 +0500,240,4.99
5262,243,2017-04-09 14:36:27.996 +0500,240,4.99
5596,363,2017-04-10 05:11:40.996 +0500,240,0.99
6272,681,2017-04-11 16:32:15.996 +0500,240,0.99
6470,366,2017-04-12 01:58:07.996 +0500,240,0.99
6956,549,2017-04-27 00:24:23.996 +0500,240,4.99
7001,320,2017-04-27 01:54:00.996 +0500,240,4.99
7467,846,2017-04-27 19:20:20.996 +0500,240,8.99
7481,392,2017-04-27 19:48:51.996 +0500,240,4.99
7870,216,2017-04-28 10:44:29.996 +0500,240,4.99
8503,257,2017-04-29 09:45:16.996 +0500,240,3.99
8905,465,2017-04-30 01:39:37.996 +0500,240,5.99
3822,290,2017-04-06 16:09:41.996 +0500,241,0.99
4731,896,2017-04-08 13:36:44.996 +0500,241,0.99
5017,819,2017-04-09 02:28:42.996 +0500,241,2.99
5211,479,2017-04-09 11:55:16.996 +0500,241,0.99
5438,109,2017-04-09 22:02:58.996 +0500,241,4.99
5525,690,2017-04-10 02:31:34.996 +0500,241,3.99
5981,465,2017-04-11 00:47:30.996 +0500,241,4.99
6090,15,2017-04-11 06:15:34.996 +0500,241,6.99
6245,114,2017-04-11 15:25:23.996 +0500,241,2.99
7320,948,2017-04-27 14:02:01.996 +0500,241,0.99
7434,643,2017-04-27 18:03:06.996 +0500,241,2.99
7860,524,2017-04-28 10:26:28.996 +0500,241,2.99
9500,616,2017-05-01 00:27:02.996 +0500,241,6.99
9528,43,2017-05-01 01:33:30.996 +0500,241,3.99
9944,557,2017-04-30 16:13:09.996 +0500,241,5.99
3471,376,2017-04-05 23:20:10.996 +0500,242,4.99
3604,303,2017-04-06 05:53:48.996 +0500,242,0.99
4426,80,2017-04-07 22:56:58.996 +0500,242,4.99
4895,574,2017-04-08 20:50:31.996 +0500,242,1.99
5666,481,2017-04-10 08:38:55.996 +0500,242,5.99
7149,852,2017-04-27 07:39:06.996 +0500,242,3.99
8491,392,2017-04-29 09:30:39.996 +0500,242,4.99
9423,690,2017-04-30 21:38:40.996 +0500,242,3.99
9730,572,2017-04-30 09:18:34.996 +0500,242,6.99
3854,446,2017-04-06 17:30:59.996 +0500,243,5.99
3965,627,2017-04-06 23:04:46.996 +0500,243,4.99
4831,601,2017-04-08 18:28:40.996 +0500,243,0.99
5502,812,2017-04-10 01:02:41.996 +0500,243,0.99
6038,341,2017-04-11 03:39:03.996 +0500,243,3.99
6820,50,2017-04-12 18:49:56.996 +0500,243,2.99
7022,373,2017-04-27 02:59:41.996 +0500,243,2.99
7165,111,2017-04-27 08:05:12.996 +0500,243,0.99
8834,978,2017-04-29 23:10:14.996 +0500,243,4.99
9035,829,2017-04-30 06:44:33.996 +0500,243,2.99
9514,412,2017-05-01 00:58:10.996 +0500,243,4.99
9675,554,2017-04-30 07:05:33.996 +0500,243,2.99
9988,842,2017-04-30 17:51:02.996 +0500,243,5.99
4814,766,2017-04-08 17:39:35.996 +0500,244,4.99
5387,973,2017-04-09 19:53:40.996 +0500,244,4.99
5461,11,2017-04-09 23:16:30.996 +0500,244,0.99
5692,11,2017-04-10 10:00:48.996 +0500,244,0.99
5779,720,2017-04-10 14:14:20.996 +0500,244,4.99
5803,432,2017-04-10 15:34:08.996 +0500,244,3.99
6374,59,2017-04-11 22:04:36.996 +0500,244,4.99
6608,782,2017-04-12 08:45:16.996 +0500,244,2.99
6683,753,2017-04-12 12:42:31.996 +0500,244,2.99
8454,34,2017-04-29 08:17:30.996 +0500,244,0.99
8844,73,2017-04-29 23:33:34.996 +0500,244,5.99
10001,473,2017-04-30 18:14:44.996 +0500,244,4.99
10047,913,2017-04-30 19:36:09.996 +0500,244,4.99
10152,247,2017-04-30 22:56:31.996 +0500,244,5.99
3634,806,2017-04-06 07:19:40.996 +0500,245,2.99
5321,735,2017-04-09 16:54:59.996 +0500,245,2.99
5764,341,2017-04-10 13:26:42.996 +0500,245,4.99
6242,146,2017-04-11 15:13:30.996 +0500,245,2.99
6795,326,2017-04-12 17:09:26.996 +0500,245,5.99
6962,982,2017-04-27 00:39:24.996 +0500,245,0.99
7230,254,2017-04-27 10:30:07.996 +0500,245,4.99
7233,48,2017-04-27 10:37:02.996 +0500,245,5.99
7358,39,2017-04-27 15:18:10.996 +0500,245,0.99
7397,977,2017-04-27 16:33:26.996 +0500,245,4.99
8701,693,2017-04-29 17:31:01.996 +0500,245,6.99
8811,444,2017-04-29 22:14:47.996 +0500,245,10.99
9088,747,2017-04-30 08:49:28.996 +0500,245,0.99
9169,344,2017-04-30 12:03:26.996 +0500,245,4.99
9813,372,2017-04-30 11:57:49.996 +0500,245,6.99
10087,305,2017-04-30 20:43:48.996 +0500,245,3.99
4092,375,2017-04-07 06:22:44.996 +0500,246,7.99
4905,893,2017-04-08 21:24:26.996 +0500,246,4.99
4994,559,2017-04-09 01:22:39.996 +0500,246,2.99
5347,285,2017-04-09 17:59:58.996 +0500,246,0.99
6688,518,2017-04-12 12:50:38.996 +0500,246,4.99
9525,655,2017-05-01 01:30:44.996 +0500,246,5.99
10208,731,2017-05-01 01:23:17.996 +0500,246,4.99
3955,554,2017-04-06 22:26:34.996 +0500,247,2.99
4198,73,2017-04-07 11:36:37.996 +0500,247,6.99
4492,254,2017-04-08 02:00:30.996 +0500,247,2.99
4995,447,2017-04-09 01:26:12.996 +0500,247,2.99
5328,533,2017-04-09 17:16:55.996 +0500,247,6.99
5842,28,2017-04-10 17:40:03.996 +0500,247,4.99
7963,204,2017-04-28 14:17:04.996 +0500,247,5.99
3910,452,2017-04-06 20:33:44.996 +0500,248,0.99
4541,431,2017-04-08 04:32:45.996 +0500,248,4.99
4841,114,2017-04-08 18:46:49.996 +0500,248,0.99
5370,474,2017-04-09 19:11:45.996 +0500,248,2.99
6617,498,2017-04-12 09:08:22.996 +0500,248,2.99
7778,233,2017-04-28 07:38:37.996 +0500,248,5.99
4352,578,2017-04-07 19:44:24.996 +0500,249,9.99
5011,102,2017-04-09 02:13:06.996 +0500,249,4.99
5275,159,2017-04-09 15:02:44.996 +0500,249,4.99
5639,535,2017-04-10 07:02:05.996 +0500,249,3.99
6670,682,2017-04-12 12:12:59.996 +0500,249,7.99
7544,167,2017-04-27 22:16:03.996 +0500,249,7.99
7804,129,2017-04-28 08:24:26.996 +0500,249,2.99
7881,117,2017-04-28 11:01:48.996 +0500,249,4.99
3635,92,2017-04-06 07:24:02.996 +0500,250,4.99
3951,496,2017-04-06 22:19:07.996 +0500,250,3.99
5479,49,2017-04-10 00:15:59.996 +0500,250,2.99
5540,26,2017-04-10 03:12:47.996 +0500,250,0.99
5998,319,2017-04-11 01:49:12.996 +0500,250,2.99
8579,880,2017-04-29 12:27:48.996 +0500,250,2.99
9099,130,2017-04-30 09:14:14.996 +0500,250,0.99
3799,989,2017-04-06 15:28:40.996 +0500,251,4.99
4026,900,2017-04-07 02:44:14.996 +0500,251,3.99
4848,649,2017-04-08 18:58:42.996 +0500,251,2.99
5012,319,2017-04-09 02:13:30.996 +0500,251,2.99
5979,378,2017-04-11 00:45:35.996 +0500,251,2.99
6413,972,2017-04-11 23:54:37.996 +0500,251,6.99
7338,21,2017-04-27 14:42:00.996 +0500,251,8.99
8443,235,2017-04-29 08:01:38.996 +0500,251,2.99
8982,250,2017-04-30 04:59:28.996 +0500,251,0.99
9196,936,2017-04-30 12:58:45.996 +0500,251,2.99
9892,233,2017-04-30 14:34:51.996 +0500,251,0.99
4372,477,2017-04-07 20:37:27.996 +0500,252,0.99
5554,890,2017-04-10 03:32:04.996 +0500,252,2.99
6357,142,2017-04-11 21:27:17.996 +0500,252,0.99
6369,242,2017-04-11 21:52:02.996 +0500,252,0.99
7024,683,2017-04-27 03:05:06.996 +0500,252,4.99
7121,280,2017-04-27 06:26:58.996 +0500,252,0.99
7168,1,2017-04-27 08:19:37.996 +0500,252,0.99
7670,299,2017-04-28 03:12:51.996 +0500,252,0.99
8636,938,2017-04-29 14:52:39.996 +0500,252,5.99
8899,901,2017-04-30 01:33:56.996 +0500,252,0.99
3658,757,2017-04-06 08:29:34.996 +0500,253,7.99
5505,199,2017-04-10 01:07:14.996 +0500,253,2.99
5602,775,2017-04-10 05:30:48.996 +0500,253,4.99
7689,391,2017-04-28 03:49:50.996 +0500,253,2.99
7851,786,2017-04-28 10:00:24.996 +0500,253,0.99
7887,619,2017-04-28 11:08:38.996 +0500,253,2.99
8752,914,2017-04-29 19:43:33.996 +0500,253,2.99
9606,299,2017-04-30 04:19:12.996 +0500,253,0.99
9618,590,2017-04-30 04:44:40.996 +0500,253,6.99
3882,172,2017-04-06 19:06:47.996 +0500,254,4.99
5042,789,2017-04-09 03:48:56.996 +0500,254,2.99
5072,19,2017-04-09 05:30:24.996 +0500,254,3.99
5080,138,2017-04-09 05:52:21.996 +0500,254,2.99
5537,387,2017-04-10 03:04:07.996 +0500,254,0.99
5550,415,2017-04-10 03:27:01.996 +0500,254,5.99
5826,893,2017-04-10 16:49:28.996 +0500,254,7.99
5930,508,2017-04-10 22:27:58.996 +0500,254,4.99
7011,890,2017-04-27 02:27:00.996 +0500,254,0.99
7413,639,2017-04-27 17:14:06.996 +0500,254,4.99
8216,478,2017-04-29 00:12:25.996 +0500,254,7.99
8581,456,2017-04-29 12:30:32.996 +0500,254,4.99
9494,832,2017-05-01 00:21:12.996 +0500,254,1.99
4547,743,2017-04-08 04:48:45.996 +0500,255,0.99
5706,810,2017-04-10 10:50:12.996 +0500,255,1.99
5943,663,2017-04-10 23:16:39.996 +0500,255,0.99
7475,365,2017-04-27 19:36:09.996 +0500,255,8.99
7646,353,2017-04-28 02:00:11.996 +0500,255,2.99
8562,786,2017-04-29 12:00:39.996 +0500,255,0.99
9061,420,2017-04-30 07:50:18.996 +0500,255,6.99
4130,906,2017-04-07 08:20:19.996 +0500,256,0.99
4182,677,2017-04-07 10:56:26.996 +0500,256,0.99
5179,657,2017-04-09 10:29:10.996 +0500,256,2.99
6298,852,2017-04-11 18:10:59.996 +0500,256,0.99
7661,672,2017-04-28 02:38:53.996 +0500,256,3.99
9424,982,2017-04-30 21:39:22.996 +0500,256,2.99
4462,895,2017-04-08 00:31:15.996 +0500,257,6.99
4574,117,2017-04-08 06:08:08.996 +0500,257,4.99
5495,476,2017-04-10 00:45:20.996 +0500,257,6.99
5858,640,2017-04-10 18:28:33.996 +0500,257,4.99
6422,166,2017-04-12 00:14:45.996 +0500,257,5.99
6711,486,2017-04-12 13:52:06.996 +0500,257,5.99
7007,911,2017-04-27 02:12:05.996 +0500,257,4.99
7176,51,2017-04-27 08:32:54.996 +0500,257,2.99
7496,534,2017-04-27 20:32:31.996 +0500,257,1.99
7510,353,2017-04-27 21:06:23.996 +0500,257,2.99
7518,587,2017-04-27 21:29:42.996 +0500,257,5.99
8156,431,2017-04-28 21:27:30.996 +0500,257,3.99
8252,729,2017-04-29 01:22:43.996 +0500,257,2.99
8344,49,2017-04-29 05:13:51.996 +0500,257,4.99
8640,409,2017-04-29 15:02:43.996 +0500,257,4.99
8946,768,2017-04-30 03:43:19.996 +0500,257,6.99
9800,465,2017-04-30 11:29:24.996 +0500,257,4.99
10142,400,2017-04-30 22:39:20.996 +0500,257,4.99
4408,544,2017-04-07 22:09:32.996 +0500,258,2.99
4677,272,2017-04-08 10:59:02.996 +0500,258,5.99
4897,647,2017-04-08 20:53:37.996 +0500,258,0.99
5312,460,2017-04-09 16:31:35.996 +0500,258,5.99
5674,119,2017-04-10 08:54:52.996 +0500,258,0.99
5935,739,2017-04-10 22:39:30.996 +0500,258,9.99
6012,572,2017-04-11 02:28:38.996 +0500,258,4.99
7814,584,2017-04-28 08:38:14.996 +0500,258,2.99
8675,229,2017-04-29 16:24:44.996 +0500,258,4.99
9069,403,2017-04-30 08:08:25.996 +0500,258,4.99
4199,460,2017-04-07 11:41:33.996 +0500,259,5.99
4489,938,2017-04-08 01:52:24.996 +0500,259,4.99
6074,631,2017-04-11 05:28:22.996 +0500,259,0.99
6539,491,2017-04-12 05:19:15.996 +0500,259,3.99
7188,476,2017-04-27 09:00:34.996 +0500,259,2.99
7774,763,2017-04-28 07:31:51.996 +0500,259,7.99
7817,131,2017-04-28 08:49:21.996 +0500,259,4.99
9205,905,2017-04-30 13:15:06.996 +0500,259,6.99
9282,161,2017-04-30 15:45:57.996 +0500,259,6.99
9444,251,2017-04-30 22:17:10.996 +0500,259,7.99
4591,492,2017-04-30 21:44:46.996 +0500,182,3.99
4054,849,2017-04-07 04:10:33.996 +0500,260,0.99
4741,114,2017-04-08 13:59:49.996 +0500,260,6.99
4870,679,2017-04-08 19:43:11.996 +0500,260,2.99
6328,223,2017-04-11 19:37:59.996 +0500,260,2.99
7072,851,2017-04-27 04:30:59.996 +0500,260,0.99
7268,601,2017-04-27 11:51:35.996 +0500,260,1.99
7885,936,2017-04-28 11:06:07.996 +0500,260,7.99
8475,808,2017-04-29 09:06:07.996 +0500,260,1.99
8484,162,2017-04-29 09:20:25.996 +0500,260,2.99
8717,395,2017-04-29 18:09:11.996 +0500,260,0.99
8933,363,2017-04-30 03:04:32.996 +0500,260,0.99
9176,583,2017-04-30 12:19:20.996 +0500,260,4.99
5122,311,2017-04-09 07:48:01.996 +0500,261,3.99
5449,204,2017-04-09 22:40:27.996 +0500,261,5.99
6515,154,2017-04-12 04:18:58.996 +0500,261,2.99
6743,34,2017-04-12 14:57:51.996 +0500,261,0.99
9552,775,2017-04-30 02:33:58.996 +0500,261,4.99
9842,637,2017-04-30 12:53:24.996 +0500,261,4.99
9869,172,2017-04-30 13:50:20.996 +0500,261,4.99
3521,315,2017-04-06 01:28:37.996 +0500,262,1.99
3699,91,2017-04-06 10:39:51.996 +0500,262,3.99
4501,309,2017-04-08 02:40:26.996 +0500,262,0.99
5503,850,2017-04-10 01:04:03.996 +0500,262,0.99
6291,687,2017-04-11 17:45:06.996 +0500,262,0.99
6547,583,2017-04-12 05:26:12.996 +0500,262,7.99
6724,545,2017-04-12 14:13:41.996 +0500,262,3.99
6762,844,2017-04-12 15:53:59.996 +0500,262,7.99
6805,382,2017-04-12 17:51:27.996 +0500,262,6.99
6986,456,2017-04-27 01:27:31.996 +0500,262,4.99
9105,971,2017-04-30 09:18:51.996 +0500,262,6.99
3578,648,2017-04-06 04:15:31.996 +0500,263,4.99
3773,443,2017-04-06 13:52:00.996 +0500,263,2.99
4637,417,2017-04-08 09:18:20.996 +0500,263,0.99
4682,193,2017-04-08 11:06:53.996 +0500,263,2.99
5125,220,2017-04-09 07:53:54.996 +0500,263,2.99
5254,142,2017-04-09 14:18:37.996 +0500,263,1.99
6376,398,2017-04-11 22:08:49.996 +0500,263,4.99
6483,234,2017-04-12 02:27:46.996 +0500,263,2.99
6808,79,2017-04-12 18:05:08.996 +0500,263,1.99
7291,69,2017-04-27 12:59:13.996 +0500,263,4.99
7425,96,2017-04-27 17:47:01.996 +0500,263,4.99
7706,222,2017-04-28 04:31:43.996 +0500,263,4.99
7833,258,2017-04-28 09:14:40.996 +0500,263,1.99
3618,73,2017-04-06 06:27:11.996 +0500,264,6.99
4328,469,2017-04-07 18:31:43.996 +0500,264,4.99
4539,535,2017-04-08 04:29:28.996 +0500,264,0.99
6340,518,2017-04-11 20:14:31.996 +0500,264,8.99
6391,379,2017-04-11 22:51:35.996 +0500,264,0.99
6395,672,2017-04-11 22:57:55.996 +0500,264,2.99
6543,562,2017-04-12 05:22:58.996 +0500,264,0.99
7006,771,2017-04-27 02:10:46.996 +0500,264,8.99
9380,962,2017-04-30 19:45:57.996 +0500,264,2.99
9515,681,2017-05-01 01:03:31.996 +0500,264,0.99
9861,234,2017-04-30 13:32:40.996 +0500,264,5.99
9932,369,2017-04-30 15:48:14.996 +0500,264,5.99
3823,25,2017-04-06 16:09:53.996 +0500,265,2.99
4610,283,2017-04-08 07:56:31.996 +0500,265,0.99
4797,304,2017-04-08 17:07:31.996 +0500,265,2.99
5029,858,2017-04-09 03:03:58.996 +0500,265,7.99
5417,780,2017-04-09 21:02:35.996 +0500,265,4.99
5710,624,2017-04-10 11:01:18.996 +0500,265,9.99
6068,506,2017-04-11 05:09:35.996 +0500,265,4.99
6371,936,2017-04-11 22:00:17.996 +0500,265,4.99
6553,252,2017-04-12 05:35:05.996 +0500,265,5.99
6921,730,2017-04-12 23:07:29.996 +0500,265,6.99
7414,722,2017-04-27 17:14:33.996 +0500,265,1.99
7704,509,2017-04-28 04:30:39.996 +0500,265,2.99
8278,167,2017-04-29 02:11:21.996 +0500,265,5.99
8489,83,2017-04-29 09:26:29.996 +0500,265,2.99
8665,247,2017-04-29 16:07:55.996 +0500,265,0.99
9416,322,2017-04-30 21:21:11.996 +0500,265,2.99
3585,598,2017-04-06 04:51:02.996 +0500,266,0.99
5362,5,2017-04-09 18:44:34.996 +0500,266,5.99
5577,827,2017-04-10 04:27:06.996 +0500,266,4.99
8492,993,2017-04-29 09:32:43.996 +0500,266,2.99
9109,172,2017-04-30 09:26:50.996 +0500,266,5.99
3817,644,2017-04-06 16:00:11.996 +0500,267,2.99
5340,141,2017-04-09 17:40:01.996 +0500,267,6.99
6070,366,2017-04-11 05:16:08.996 +0500,267,0.99
6706,993,2017-04-12 13:27:42.996 +0500,267,3.99
8190,496,2017-04-28 23:15:32.996 +0500,267,4.99
8572,618,2017-04-29 12:19:50.996 +0500,267,1.99
12066,542,2017-05-14 15:44:29.996 +0500,267,7.98
13713,676,2017-05-14 15:44:29.996 +0500,267,0
13025,886,2017-05-14 15:44:29.996 +0500,269,3.98
12610,698,2017-05-14 15:44:29.996 +0500,269,0
13486,974,2017-05-14 15:44:29.996 +0500,274,0.99
13538,127,2017-05-14 15:44:29.996 +0500,279,4.99
15430,949,2017-05-14 15:44:29.996 +0500,282,0.99
12064,67,2017-05-14 15:44:29.996 +0500,284,5.98
12959,337,2017-05-14 15:44:29.996 +0500,284,0
14204,945,2017-05-14 15:44:29.996 +0500,287,0.99
15735,696,2017-05-14 15:44:29.996 +0500,295,0.99
12009,462,2017-05-14 15:44:29.996 +0500,296,2.99
15695,648,2017-05-14 15:44:29.996 +0500,300,4.99
14426,638,2017-05-14 15:44:29.996 +0500,315,2.99
12574,39,2017-05-14 15:44:29.996 +0500,317,0.99
13965,146,2017-05-14 15:44:29.996 +0500,324,2.99
15297,702,2017-05-14 15:44:29.996 +0500,327,2.99
11709,375,2017-05-14 15:44:29.996 +0500,330,2.99
14219,813,2017-05-14 15:44:29.996 +0500,334,0.99
11541,440,2017-05-14 15:44:29.996 +0500,335,0.99
13022,489,2017-05-14 15:44:29.996 +0500,336,0.99
11847,388,2017-05-14 15:44:29.996 +0500,337,0.99
14915,22,2017-05-14 15:44:29.996 +0500,349,2.99
13578,937,2017-05-14 15:44:29.996 +0500,352,2.99
12759,912,2017-05-14 15:44:29.996 +0500,354,7.98
11782,892,2017-05-14 15:44:29.996 +0500,354,0
14760,301,2017-05-14 15:44:29.996 +0500,355,0.99
15655,131,2017-05-14 15:44:29.996 +0500,359,4.99
13298,461,2017-05-14 15:44:29.996 +0500,361,3.98
14769,391,2017-05-14 15:44:29.996 +0500,361,0
13421,2,2017-05-14 15:44:29.996 +0500,366,4.99
13898,873,2017-05-14 15:44:29.996 +0500,369,0.99
11739,998,2017-05-14 15:44:29.996 +0500,373,0.99
15966,977,2017-05-14 15:44:29.996 +0500,374,2.99
12891,606,2017-05-14 15:44:29.996 +0500,388,0.99
13178,151,2017-05-14 15:44:29.996 +0500,394,4.99
12792,314,2017-05-14 15:44:29.996 +0500,405,0.99
12665,370,2017-05-14 15:44:29.996 +0500,410,2.99
13246,403,2017-05-14 15:44:29.996 +0500,411,4.99
15314,604,2017-05-14 15:44:29.996 +0500,412,0.99
